Building ID,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity,Estimated Build Cost
Bldg-011543,Denver,11011 E Peakview Ave,Englewood,CO,80111,39.598945,-104.860338,On Zayo Network,Fiber Only,Office - Multi Tenant,257.74,23998.3
Bldg-011635,Denver,300 W 123rd Ave,Denver,CO,80234,39.9181398,-104.9923762,Not on Zayo Network,Type 2,Splice Point,1272.55,50576.5
Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,33.755431,-84.391561,On Zayo Network,On-Net,Carrier Hotel,66.45,11993.5
Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,39.777368,-104.968254,On Zayo Network,Fiber Only,Neutral Data Center,247,23515
Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,39.74576,-104.994423,On Zayo Network,On-Net,Neutral Data Center,71.8,15631
Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,32.807183,-96.868566,On Zayo Network,Restricted,Carrier POP,297.58,29854.8
Bldg-014863,Atlanta,55 Park Pl NE,Atlanta,GA,30303,33.7559784,-84.3871857,On Zayo Network,Fiber Only,Office - Multi Tenant,120.14,13604.2
Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,33.7616219,-84.3911416,On Zayo Network,On-Net,Neutral Data Center,280.06,18401.8
Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,32.800805,-96.819612,On Zayo Network,On-Net,Carrier Hotel,239.8,26388
Bldg-014932,Denver,12396 Grant St,Thornton,CO,80241,39.922452,-104.983234,On Zayo Network,Fiber Only,Office - Single Tenant,132.44,18359.8
Bldg-015126,Dallas,4211 Irving Ave,Dallas,TX,75219,32.816587,-96.8034159,On Zayo Network,Restricted,ILEC Central Office,110.73,18643.8
Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,32.778334,-96.79855,On Zayo Network,Fiber Only,Carrier Hotel,80.14,16808.4
Bldg-015162,Dallas,5401 N Beach St,Fort Worth,TX,76137,32.842872,-97.2930336,On Zayo Network,Fiber Only,Office - Single Tenant,2222.31,67557.75
Bldg-015190,Dallas,3900 Barnett St,Fort Worth,TX,76103,32.75009,-97.2651205,On Zayo Network,Fiber Only,Studio/Broadcast Center,5827.18,157679.5
Bldg-015164,Dallas,4211 Bryan St,Dallas,TX,75204,32.79903,-96.7806839,Not on Zayo Network,Stubbed,ILEC Central Office,266.75,28005
Bldg-015191,Dallas,701 Highlander Blvd,Arlington,TX,76015,32.6834435,-97.1158564,Not on Zayo Network,Type 2,Office - Multi Tenant,10284.57,269114.25
Bldg-015167,Denver,931 14th St,Denver,CO,80202,39.745857,-104.996067,On Zayo Network,Restricted,ILEC Central Office,95.03,16676.35
Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,39.745886,-104.9794996,On Zayo Network,On-Net,Neutral Data Center,103.07,17038.15
Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,39.745214,-104.996223,On Zayo Network,On-Net,Carrier POP,148.72,19092.4
Bldg-015170,Denver,7901 E Lowry Blvd,Denver,CO,80230,39.717668,-104.89778,Not on Zayo Network,Type 2,Office - Multi Tenant,1709.79,63693.7
Bldg-015205,Atlanta,115 Perimeter Center Pl NE,Atlanta,GA,30346,33.9285356,-84.3398963,On Zayo Network,On-Net,Office - Multi Tenant,651.86,25644.64
Bldg-015171,Denver,1601 Mile High Stadium Cir,Denver,CO,80204,39.742626,-105.017944,On Zayo Network,Restricted,Cell Site,216.6,22147
Bldg-015206,Atlanta,20 Perimeter Summit Blvd NE,Atlanta,GA,30319,33.914229,-84.340209,Not on Zayo Network,Type 2,Office - Multi Tenant,706.01,26944.24
Bldg-015172,Atlanta,1400 Lake Hearn Dr NE,Atlanta,GA,30319,33.912541,-84.346372,Not on Zayo Network,Type 2,Retail - Multi Tenant,70.06,12101.8
Bldg-015201,Atlanta,3353 Peachtree Rd NE,Atlanta,GA,30326,33.847346,-84.366692,On Zayo Network,Fiber Only,Office - Multi Tenant,457.2,23716
Bldg-015179,Denver,37 Inverness Dr E,Englewood,CO,80112,39.571728,-104.855645,Not on Zayo Network,Type 2,Office - Multi Tenant,273.01,24685.45
Bldg-015202,Atlanta,345 Courtland St NE,Atlanta,GA,30308,33.765195,-84.383726,On Zayo Network,Restricted,Neutral Data Center,507.22,22173.28
Bldg-015180,Denver,9603 S Meridian Blvd,Englewood,CO,80112,39.544658,-104.856202,On Zayo Network,Fiber Only,Retail - Single Tenant,783.02,35890.6
Bldg-015203,Atlanta,7840 Roswell Rd,Atlanta,GA,30350,33.9708909,-84.360744,Not on Zayo Network,Type 2,Office - Multi Tenant,408.32,22249.6
Bldg-015260,Dallas,13701 Independence Pkwy,Fort Worth,TX,76177,32.979638,-97.252404,On Zayo Network,On-Net,Private Data Center,510.93,24773.25
Bldg-015267,Dallas,2701 N Forum Dr,Grand Prairie,TX,75052,32.7018237,-97.0527092,Not on Zayo Network,Type 2,Retail - Single Tenant,6113.96,164849
Bldg-015268,Denver,6200 S Quebec St,Englewood,CO,80111,39.6043361,-104.9028449,Not on Zayo Network,Type 2,Office - Multi Tenant,314.38,26547.1
Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,39.578627,-104.939031,On Zayo Network,Fiber Only,Earth Station/Satellite Farm/Uplink Facility,45.4,14443
Bldg-015339,Atlanta,70 Courtland St NE,Atlanta,GA,30303,33.756512,-84.384242,On Zayo Network,Restricted,ILEC Central Office,8.86,10265.8
Bldg-015354,Atlanta,2300 Windy Ridge Pkwy SE,Atlanta,GA,30339,33.905793,-84.459562,On Zayo Network,Fiber Only,Office - Multi Tenant,678.61,26286.64
Bldg-015364,Atlanta,2990 Gateway Dr,Norcross,GA,30071,33.930506,-84.256309,On Zayo Network,On-Net,Mobile Service Center,1318.86,41652.64
Bldg-015365,Atlanta,225 Scientific Dr,Peachtree Corners,GA,30092,33.9661652,-84.2210594,Not on Zayo Network,Type 2,Office - Single Tenant,955.91,32941.84
Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,33.005724,-96.736843,On Zayo Network,On-Net,Office - Single Tenant,657.46,28436.5
Bldg-015521,Dallas,2221 Lakeside Blvd,Richardson,TX,75082,32.979841,-96.7118318,Not on Zayo Network,Type 2,Office - Multi Tenant,626.15,27653.75
Bldg-015522,Dallas,2220 Campbell Creek Blvd,Richardson,TX,75082,32.9774688,-96.7012406,On Zayo Network,Fiber Only,Office - Multi Tenant,384.82,35089.2
Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,32.9114239,-96.871178,On Zayo Network,Restricted,Neutral Data Center,596.58,26914.5
Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,34.0354213,-84.0608807,On Zayo Network,On-Net,Neutral Data Center,374.79,21243.7
Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,33.7775391,-84.4214611,On Zayo Network,Fiber Only,Neutral Data Center,539.41,22945.84
Bldg-016566,Dallas,111 Customer Way,Irving,TX,75039,32.8879831,-96.9400461,Not on Zayo Network,Type 2,Retail - Multi Tenant,535.5,25387.5
Bldg-016875,Dallas,308 S Akard St,Dallas,TX,75202,32.778886,-96.798705,Not on Zayo Network,Stubbed,ILEC Central Office,112.44,18746.4
Bldg-016886,Atlanta,4905 North Point Pkwy,Alpharetta,GA,30022,34.0553694,-84.277378,Not on Zayo Network,Type 2,Neutral Data Center,365.11,20953.3
Bldg-017035,Denver,910 15th St,Denver,CO,80202,39.74556,-104.995682,On Zayo Network,On-Net,Carrier Hotel,96.49,16742.05
Bldg-017037,Dallas,3200 W Pleasant Run Rd,Lancaster,TX,75146,32.6030284,-96.8194021,Not on Zayo Network,Fiber Only,Office - Multi Tenant,1158.8,40970
Bldg-017088,Atlanta,3003 Cobb Pkwy SE,Atlanta,GA,30339,33.8790434,-84.4584005,Not on Zayo Network,Type 2,Carrier POP,41.15,11234.5
Bldg-018751,Atlanta,1369 Spring St SE,Smyrna,GA,30080,33.884115,-84.513244,On Zayo Network,On-Net,ILEC Central Office,105.12,13153.6
Bldg-018752,Atlanta,1732 Powers Ferry Rd SE,Marietta,GA,30067,33.91,-84.4659556,On Zayo Network,On-Net,ILEC Central Office,111.42,13342.6
Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,33.758884,-84.38769,On Zayo Network,On-Net,Carrier Hotel,1055.22,35325.28
Bldg-018759,Atlanta,3065 Main St,Atlanta,GA,30344,33.680383,-84.440665,On Zayo Network,On-Net,ILEC Central Office,133.32,13999.6
Bldg-018762,Atlanta,5375 Chamblee Dunwoody Rd,Atlanta,GA,30338,33.9452176,-84.3326185,On Zayo Network,On-Net,Cell Site,148.74,14462.2
Bldg-018764,Atlanta,5866 Buford Hwy NW,Norcross,GA,30071,33.936733,-84.213628,On Zayo Network,On-Net,ILEC Central Office,8.14,10244.2
Bldg-018765,Atlanta,60 Oak St,Roswell,GA,30075,34.0201769,-84.359444,On Zayo Network,On-Net,ILEC Central Office,162.04,14861.2
Bldg-018767,Atlanta,65 10th St NE,Atlanta,GA,30309,33.7814526,-84.3854818,On Zayo Network,On-Net,ILEC Central Office,242.48,17274.4
Bldg-019879,Atlanta,2836 Peterson Pl NW,Norcross,GA,30071,33.9381625,-84.2267439,Not on Zayo Network,Type 2,Carrier POP,2357.82,66587.68
Bldg-019494,Dallas,5221 N O Connor Blvd,Irving,TX,75039,32.870155,-96.9408611,Not on Zayo Network,Type 2,Office - Multi Tenant,584.64,26616
Bldg-020220,Dallas,2727 Lyndon B Johnson Fwy,Dallas,TX,75234,32.9112067,-96.8857896,Not on Zayo Network,Type 2,Office - Multi Tenant,191.91,23514.6
Bldg-022218,Dallas,Highway 114 and Loop 12,Dallas,TX,,32.859021,-96.718131,Not on Zayo Network,Fiber Only,Office - Single Tenant,6766.2,181155
Bldg-022926,Atlanta,275 Decatur St SE,Atlanta,GA,30312,33.7494748,-84.3801343,On Zayo Network,Fiber Only,Office - Single Tenant,2212.89,63109.36
Bldg-022927,Atlanta,3100 Cumberland Club Dr,Atlanta,GA,30339,33.8744277,-84.4698083,Not on Zayo Network,Fiber Only,Carrier POP,1444.18,44660.32
Bldg-024054,Denver,12875 E 42nd Ave,Denver,CO,80239,39.7754201,-104.8410194,Not on Zayo Network,Type 2,Mobile Service Center,763.09,35292.7
Bldg-025438,Atlanta,219 Perimeter Center Pkwy NE,Atlanta,GA,30346,33.9188617,-84.3450625,Not on Zayo Network,Type 2,Carrier POP,662.09,25890.16
Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,33.7559351,-84.3908998,On Zayo Network,On-Net,Carrier Hotel,110.85,13325.5
Bldg-054061,Atlanta,2101 Womack Rd,Atlanta,GA,30338,33.94158,-84.301872,On Zayo Network,Fiber Only,College/University,722.68,27344.32
Bldg-054062,Atlanta,3705 Brookside Pkwy,Alpharetta,GA,30022,34.059724,-84.255582,On Zayo Network,Fiber Only,College/University,822,29728
Bldg-054063,Atlanta,3775 Brookside Pkwy,Alpharetta,GA,30022,34.0616504,-84.2502929,On Zayo Network,Fiber Only,College/University,38.7,11161
Bldg-026926,Denver,12076 Grant St,Thornton,CO,80241,39.916165,-104.983787,On Zayo Network,Fiber Only,Office - Single Tenant,417.97,31208.65
Bldg-054826,Atlanta,Joseph E Lowery Blvd NW & Jefferson St NW,Atlanta,GA,30318,33.776192,-84.4173469,Not on Zayo Network,Stubbed,Splice Point,24.82,10744.6
Bldg-054827,Atlanta,Forsyth St NW,Atlanta,GA,30303,33.755959,-84.390305,Not on Zayo Network,Stubbed,Splice Point,85.1,12553
Bldg-054664,Atlanta,1211 Gordon St SW,Atlanta,GA,30310,33.73903,-84.427619,Not on Zayo Network,Stubbed,ILEC Central Office,174.8,15244
Bldg-054665,Atlanta,37 Powder Springs St SW,Marietta,GA,30064,33.9510121,-84.5499282,On Zayo Network,On-Net,ILEC Central Office,63.59,11907.7
Bldg-054666,Atlanta,1201 W Peachtree St NE,Atlanta,GA,30309,33.78769,-84.382969,On Zayo Network,On-Net,Office - Multi Tenant,159.56,14786.8
Bldg-054670,Atlanta,1201 W Peachtree St NW,Atlanta,GA,30309,33.787091,-84.387068,On Zayo Network,Restricted,Office - Multi Tenant,125.01,13750.3
Bldg-054671,Atlanta,3550 Cumberland Rd,Atlanta,GA,30344,33.8912666,-84.2923864,Not on Zayo Network,Stubbed,Splice Point,9939.92,248558.08
Bldg-054677,Atlanta,Centennial Olympic Park Dr,Atlanta,GA,30303,33.758404,-84.3928239,On Zayo Network,Fiber Only,Splice Point,3.56,10106.8
Bldg-054678,Atlanta,Fairlie St NW & Walton St NW,Atlanta,GA,30303,33.756471,-84.3908299,On Zayo Network,Fiber Only,Splice Point,42.61,11278.3
Bldg-054690,Atlanta,Northside Dr NW & 14th St NW,Atlanta,GA,30318,33.7862232,-84.4073899,On Zayo Network,Fiber Only,Splice Point,39.25,11177.5
Bldg-054691,Atlanta,14th St NE & Peachtree St NE,Atlanta,GA,30309,33.7865569,-84.3831436,On Zayo Network,Fiber Only,Splice Point,10.61,10318.3
Bldg-054701,Atlanta,400 Galleria Pkwy SE,Atlanta,GA,30339,33.8865307,-84.461217,Not on Zayo Network,Fiber Only,Office - Multi Tenant,726.99,27447.76
Bldg-054711,Atlanta,Perimeter Center N & Ashford Dunwoody Rd NE,Atlanta,GA,30346,33.928748,-84.336557,On Zayo Network,Fiber Only,Splice Point,200.81,16024.3
Bldg-054712,Atlanta,Powers Ferry Rd SE & Akers Mill Rd SE,Atlanta,GA,30339,33.899604,-84.446028,On Zayo Network,Fiber Only,Splice Point,14.11,10423.3
Bldg-054707,Atlanta,1000 Hemphill Ave NW,Atlanta,GA,30318,33.7821472,-84.4045864,On Zayo Network,Fiber Only,Splice Point,1731.66,51559.84
Bldg-054708,Atlanta,800 Lambert Dr NE,Atlanta,GA,30324,33.813391,-84.362827,Build in Progress,Fiber Only,Office - Multi Tenant,991.9,33805.6
Bldg-054713,Atlanta,180 Jackson St NE,Atlanta,GA,30312,33.7583783,-84.3748764,Not on Zayo Network,Stubbed,Splice Point,249.67,17490.1
Bldg-054709,Atlanta,Peachtree Rd NE,Atlanta,GA,30305,33.8438243,-84.3713861,Not on Zayo Network,Stubbed,Splice Point,0.88,10026.4
Bldg-054710,Atlanta,3770 N Decatur Rd,Decatur,GA,30032,33.786074,-84.239551,On Zayo Network,Fiber Only,Splice Point,115.46,13463.8
Bldg-054714,Atlanta,Holcomb Bridge Rd and N Cemeter St,Atlanta,GA,,33.9074207,-84.0286665,Not on Zayo Network,Fiber Only,Office - Multi Tenant,27275.69,664616.56
Bldg-054716,Atlanta,1050 Techwood Dr NW,Atlanta,GA,30318,33.7834368,-84.3924231,On Zayo Network,Fiber Only,Splice Point,1360.54,42652.96
Bldg-054717,Atlanta,Woodland Brook & St Johns Rd,Smyrna,GA,30080,33.8407022,-84.4730081,On Zayo Network,Fiber Only,Splice Point,19.26,10577.8
Bldg-054718,Atlanta,450 Interstate North Pkwy SE,Atlanta,GA,30339,33.895316,-84.4537747,On Zayo Network,Restricted,Neutral Data Center,122.95,13688.5
Bldg-054723,Atlanta,Reps Miller Rd NW,Norcross,GA,30071,33.9543059,-84.2159009,Not on Zayo Network,Stubbed,Splice Point,2185.29,62446.96
Bldg-054725,Atlanta,1060 Techwood Dr NW,Atlanta,GA,30318,33.7837702,-84.3923553,On Zayo Network,On-Net,Studio/Broadcast Center,1340.72,42177.28
Bldg-054726,Atlanta,N Decatur Rd & Burlington Rd NE,Atlanta,GA,30307,33.7905154,-84.3174972,On Zayo Network,Restricted,Small Cell,9.22,10276.6
Bldg-054722,Atlanta,Buford Hwy NW,Norcross,GA,30071,33.9391438,-84.2111291,On Zayo Network,Fiber Only,Splice Point,47.75,11432.5
Bldg-054730,Atlanta,1000 Techwood Dr NW,Atlanta,GA,30318,33.781814,-84.393491,On Zayo Network,Fiber Only,Splice Point,1687.28,50494.72
Bldg-054729,Atlanta,6025 The Corners Pkwy,Peachtree Corners,GA,30092,33.953067,-84.238243,Not on Zayo Network,Stubbed,Splice Point,734.32,27623.68
Bldg-055334,Atlanta,1715 N Brown Rd,Lawrenceville,GA,30043,33.99591,-84.072474,On Zayo Network,Fiber Only,Office - Single Tenant,271.85,18155.5
Bldg-055335,Atlanta,Peachtree Dunwoody-Hammond,Sandy Spgs,GA,30328,33.9189451,-84.3513918,Not on Zayo Network,Stubbed,Splice Point,53.19,11595.7
Bldg-055336,Atlanta,North Point Pkwy & Windward Pkwy,Alpharetta,GA,30022,34.0888339,-84.2569167,On Zayo Network,Fiber Only,Splice Point,33.57,11007.1
Bldg-055337,Atlanta,Windward Pkwy & Edison Dr,Alpharetta,GA,30005,34.0894904,-84.2524199,On Zayo Network,Fiber Only,Splice Point,38.99,11169.7
Bldg-055388,Atlanta,3865 Peachtree Industrial Ct,Atlanta,GA,30341,33.899236,-84.2981038,On Zayo Network,Fiber Only,Splice Point,11354.04,282496.96
Bldg-029754,Dallas,1700 Pacific Ave,Dallas,TX,75201,32.782501,-96.796669,On Zayo Network,Fiber Only,Office - Multi Tenant,182.47,22948.2
Bldg-029756,Denver,400 Indiana St,Golden,CO,80401,39.7249803,-105.1653267,Not on Zayo Network,Type 2,Hospital,32.94,13882.3
Bldg-055441,Denver,421 Zang St,Lakewood,CO,80228,39.724327,-105.146233,On Zayo Network,Restricted,Cell Site,137.39,18582.55
Bldg-029881,Denver,9180 Commerce Center Cir,Littleton,CO,80129,39.5500631,-105.0342579,On Zayo Network,On-Net,Office - Multi Tenant,2086.05,74981.5
Bldg-056429,Atlanta,3100 Windy Hill Rd SE,Atlanta,GA,30339,33.911098,-84.459994,Not on Zayo Network,Fiber Only,Office - Multi Tenant,1523.54,46564.96
Bldg-056430,Atlanta,4625 River Green Pkwy,Duluth,GA,30096,34.0162101,-84.1735573,Not on Zayo Network,Fiber Only,Office - Multi Tenant,1990.53,57772.72
Bldg-056427,Atlanta,2999 Circle 75 Pkwy SE,Atlanta,GA,30339,33.8953817,-84.4698693,Not on Zayo Network,Fiber Only,Office - Multi Tenant,1132.78,37186.72
Bldg-056431,Atlanta,5420 Peachtree Industrial Blvd,Norcross,GA,30071,33.958153,-84.210614,Not on Zayo Network,Fiber Only,Office - Single Tenant,1360.85,42660.4
Bldg-056432,Atlanta,6300 Highlands Pkwy SE,Smyrna,GA,30082,33.833717,-84.518145,Not on Zayo Network,Fiber Only,Office - Multi Tenant,347.87,20436.1
Bldg-056433,Atlanta,5400 Highlands Pkwy SE,Smyrna,GA,30082,33.832445,-84.51494,Not on Zayo Network,Fiber Only,Office - Single Tenant,293.05,18791.5
Bldg-056718,Atlanta,58 Atlanta St SE,Marietta,GA,30060,33.950312,-84.549055,Not on Zayo Network,Fiber Only,Retail - Single Tenant,92.71,12781.3
Bldg-056240,Dallas,1400 Bryan St,Dallas,TX,75204,32.802746,-96.790597,Not on Zayo Network,Type 2,Data Center,663.53,28588.25
Bldg-056771,Atlanta,210 Townpark Dr NW,Kennesaw,GA,30144,34.041743,-84.569685,Not on Zayo Network,Fiber Only,Office - Multi Tenant,1885.17,55244.08
Bldg-057560,Atlanta,1626 N Druid Hills Rd NE,Atlanta,GA,30319,33.8441107,-84.3376069,Not on Zayo Network,Fiber Only,Office - Multi Tenant,2187.18,62492.32
Bldg-057700,Denver,950 17th St,Denver,CO,80202,39.747652,-104.993784,On Zayo Network,On-Net,Office - Multi Tenant,104.44,17099.8
Bldg-057701,Denver,1670 Broadway,Denver,CO,80202,39.742779,-104.986946,On Zayo Network,Fiber Only,Carrier POP,141.29,18758.05
Bldg-057703,Denver,4661 Monaco St,Denver,CO,80216,39.780912,-104.913911,On Zayo Network,On-Net,Office - Single Tenant,1037.96,43538.8
Bldg-058182,Atlanta,2170 Piedmont Rd NE,Atlanta,GA,30324,33.815665,-84.367402,On Zayo Network,Fiber Only,Office - Single Tenant,199.65,15989.5
Bldg-057734,Atlanta,5854 Peachtree Cors E,Peachtree Corners,GA,30092,33.954311,-84.226963,Not on Zayo Network,Fiber Only,Office - Single Tenant,2419.32,68063.68
Bldg-058183,Atlanta,Georgia 317 & Satellite Blvd,Suwanee,GA,30024,34.0386558,-84.0531478,Not on Zayo Network,Fiber Only,Splice Point,90.79,12723.7
Bldg-030428,Atlanta,1650 Union Hill Rd,Alpharetta,GA,30005,34.0951639,-84.235613,On Zayo Network,Fiber Only,Office - Single Tenant,1055.11,35322.64
Bldg-030429,Atlanta,1001 Windward Concourse,Alpharetta,GA,30005,34.096125,-84.238293,On Zayo Network,Fiber Only,Office - Single Tenant,372.28,21168.4
Bldg-058531,Atlanta,S Cobb Dr & Highlands Pkwy SE,Smyrna,GA,30082,33.8288813,-84.4922088,On Zayo Network,Fiber Only,Splice Point,52.01,11560.3
Bldg-058532,Atlanta,Peachtree St NE & 12th St NE,Atlanta,GA,30309,33.7843097,-84.3830716,Not on Zayo Network,Fiber Only,Splice Point,11.16,10334.8
Bldg-058533,Atlanta,Holcomb Bridge,Norcross,GA,30071,33.9473716,-84.2279143,On Zayo Network,Fiber Only,Splice Point,47.69,11430.7
Bldg-058537,Atlanta,Auburn Ave NE & Jackson St NE,Atlanta,GA,30312,33.7554895,-84.3743728,On Zayo Network,Fiber Only,Splice Point,800.64,29215.36
Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,39.5643596,-104.8665482,On Zayo Network,On-Net,Neutral Data Center,96.73,16752.85
Bldg-058585,Atlanta,5247 Redan Rd,Stone Mountain,GA,30088,33.757169,-84.177758,On Zayo Network,Fiber Only,High School,18210.93,447062.32
Bldg-058728,Atlanta,512 Means St NW,Atlanta,GA,30318,33.7722071,-84.4042357,On Zayo Network,Fiber Only,Splice Point,452.79,23583.7
Bldg-058588,Atlanta,3169 Hollywood Dr,Decatur,GA,30033,33.8042496,-84.2617817,Not on Zayo Network,Fiber Only,Office - Multi Tenant,143.37,14301.1
Bldg-058730,Atlanta,State Rte 400,Atlanta,GA,30342,33.8767326,-84.3653102,On Zayo Network,Fiber Only,Splice Point,59.01,11770.3
Bldg-058731,Atlanta,780 Old Roswell Rd,Roswell,GA,30076,34.035093,-84.340217,Not on Zayo Network,Stubbed,Cell Site,557.33,23375.92
Bldg-058732,Atlanta,8885 Roswell Rd,Atlanta,GA,30350,34.0020877,-84.3504086,Not on Zayo Network,Stubbed,Cell Site,20.23,10606.9
Bldg-058733,Atlanta,715 Bush St,Roswell,GA,30075,34.0189768,-84.3586172,On Zayo Network,Restricted,Cell Site,278.27,18348.1
Bldg-058734,Atlanta,4601 Winters Chapel Rd,Atlanta,GA,30360,33.9284314,-84.2638586,Not on Zayo Network,Stubbed,Cell Site,393.6,21808
Bldg-058739,Atlanta,3355 Lenox Rd NE,Atlanta,GA,30326,33.8467259,-84.3587383,On Zayo Network,Fiber Only,Office - Multi Tenant,297.09,18912.7
Bldg-058735,Atlanta,1547 Beaver Ruin Rd,Norcross,GA,30093,33.9305092,-84.1493306,Not on Zayo Network,Stubbed,Cell Site,1415.57,43973.68
Bldg-058736,Atlanta,35 Northside Dr SW,Atlanta,GA,30313,33.753597,-84.403481,Not on Zayo Network,Stubbed,Office - Multi Tenant,71.26,12137.8
Bldg-058740,Atlanta,970 Sidney Marcus Blvd NE,Atlanta,GA,30324,33.825235,-84.356428,Not on Zayo Network,Stubbed,Retail - Single Tenant,249.74,17492.2
Bldg-058737,Atlanta,5695 Riverdale Rd,Atlanta,GA,30349,33.599213,-84.430188,Not on Zayo Network,Stubbed,Cell Site,845.04,30280.96
Bldg-058741,Atlanta,1655 Peachtree St NE,Atlanta,GA,30309,33.7989799,-84.3909627,Not on Zayo Network,Stubbed,Office - Multi Tenant,111.42,13342.6
Bldg-058738,Atlanta,825 Cascade Ave SW,Atlanta,GA,30311,33.7325498,-84.4381734,Not on Zayo Network,Stubbed,Cell Site,30.88,10926.4
Bldg-058742,Atlanta,1669 Boggs Rd,Duluth,GA,30096,33.9612665,-84.0932063,Not on Zayo Network,Stubbed,Cell Site,203.37,16101.1
Bldg-058743,Atlanta,2397 Church Rd SE,Smyrna,GA,30080,33.831597,-84.483887,Not on Zayo Network,Stubbed,Cell Site,160.77,14823.1
Bldg-058744,Atlanta,101 International Blvd NW,Atlanta,GA,30303,33.760082,-84.391062,Not on Zayo Network,Stubbed,Cell Site,306.2,19186
Bldg-058745,Atlanta,620 Peachtree St NE,Atlanta,GA,30308,33.7715222,-84.38515,Not on Zayo Network,Stubbed,Office - Multi Tenant,44.56,11336.8
Bldg-058746,Atlanta,724 Spring St NW,Atlanta,GA,30308,33.774474,-84.389218,Not on Zayo Network,Stubbed,Cell Site,553.74,23289.76
Bldg-058749,Atlanta,3390 Peachtree Rd NE,Atlanta,GA,30326,33.8494322,-84.3644525,On Zayo Network,Fiber Only,Office - Multi Tenant,91.46,12743.8
Bldg-058750,Atlanta,132 Martin Luther King Jr Dr SE,Atlanta,GA,30312,33.748244,-84.382958,Not on Zayo Network,Stubbed,Cell Site,2307.83,65387.92
Bldg-058754,Atlanta,4638 Pine St SE,Smyrna,GA,30080,33.8409994,-84.4921831,Not on Zayo Network,Stubbed,Cell Site,410.5,22315
Bldg-058598,Denver,110 15th St,Denver,CO,80202,39.7406764,-104.9888748,Not on Zayo Network,Type 2,Conference/Convention Center,494.03,34631.35
Bldg-058751,Atlanta,2405 Dooley Dr,Decatur,GA,30033,33.7974285,-84.3104395,On Zayo Network,Fiber Only,College/University,1058.57,35405.68
